RacerID,Course,RacesRun,QuinellaRate,TrifectaRate,FirstPlaceRate,AvgStartTiming,Nige,Makuri,Sashi
4594,3,562,38.2,56.9,14.2,0.15,0,27,17
4594,4,655,34.6,56.4,16.1,0.15,0,49,25
4594,5,589,21.7,43.8,7.9,0.15,0,8,1
4594,6,434,10.8,31.8,3.4,0.17,0,5,2
4596,1,499,64.7,78.1,41.0,0.16,179,0,0
4596,2,492,43.5,65.0,14.8,0.18,0,14,46
4596,3,517,34.0,61.5,11.8,0.16,0,17,15
4596,4,534,30.1,57.1,11.4,0.17,0,20,15
4596,5,611,23.2,48.6,7.0,0.16,0,9,4
4596,6,709,15.2,37.2,3.5,0.17,0,5,5
4597,1,46,23.9,43.4,15.2,0.19,7,0,0
4597,2,73,20.5,34.2,6.8,0.17,0,2,1
4597,3,61,4.9,11.4,0.0,0.18,0,0,0
4597,4,107,14.9,21.5,7.4,0.17,0,6,2
4597,5,172,2.9,11.0,1.1,0.19,0,1,0
4597,6,295,1.3,5.0,0.3,0.2,0,0,0
4598,1,508,69.6,78.3,50.5,0.16,241,0,0
4598,2,470,42.9,62.1,16.3,0.17,0,10,57
4598,3,509,34.1,59.9,12.5,0.17,0,12,17
4598,4,520,33.2,55.0,11.3,0.17,0,19,19
4598,5,533,20.4,44.0,8.6,0.17,0,2,5
4598,6,706,11.0,27.6,2.5,0.19,0,3,2
4599,1,38,21.0,28.9,7.8,0.22,2,0,0
4599,2,51,13.7,29.4,11.7,0.22,0,2,4
4599,3,68,8.8,17.6,1.4,0.2,0,1,0
4599,4,61,11.4,19.6,4.9,0.24,0,0,2
4599,5,131,4.5,9.9,3.0,0.2,0,4,0
4599,6,319,0.9,2.5,0.6,0.2,0,1,0
4600,1,530,78.4,85.8,63.0,0.14,314,0,0
4600,2,484,42.7,61.3,16.3,0.16,0,29,41
4600,3,553,35.4,59.8,14.4,0.14,0,33,3
4600,4,523,31.9,56.2,12.0,0.16,0,30,13
4600,5,609,24.7,46.1,7.3,0.16,0,16,2
4600,6,716,11.3,27.7,3.9,0.18,0,16,0
4601,1,711,81.4,87.7,66.5,0.15,444,0,0
4601,2,511,51.8,70.0,18.5,0.15,0,25,62
4601,3,531,42.1,66.4,17.1,0.14,0,29,9
4601,4,585,40.5,63.0,18.4,0.15,0,42,31
4601,5,599,27.3,50.4,9.5,0.15,0,11,9
4601,6,715,12.7,33.0,3.2,0.15,0,3,5
4602,1,108,35.1,52.7,15.7,0.18,16,0,0
4602,2,140,19.2,30.0,4.2,0.21,0,1,4
4602,3,150,19.3,35.3,4.6,0.19,0,4,1
4602,4,174,10.9,26.4,3.4,0.2,0,2,1
4602,5,234,9.4,22.6,2.1,0.2,0,1,0
4602,6,391,3.8,10.2,1.2,0.22,0,4,0
4603,1,296,63.5,75.6,44.5,0.16,123,0,0
4603,2,421,33.4,51.3,11.1,0.16,0,9,29
4603,3,393,24.6,40.7,7.3,0.16,0,13,2
4603,4,439,21.6,41.9,6.3,0.17,0,10,1
4603,5,564,11.8,27.6,3.5,0.16,0,8,0
4603,6,706,5.1,14.0,1.1,0.18,0,1,0
4604,1,754,87.1,91.6,77.0,0.12,557,0,2
4604,2,533,59.4,76.1,21.0,0.14,0,23,69
4604,3,592,47.6,71.2,20.1,0.14,0,21,25
4604,4,619,39.1,64.6,12.6,0.15,0,15,26
4604,5,578,32.5,56.9,11.0,0.15,0,3,3
4604,6,658,20.2,43.3,5.7,0.15,0,4,5
4605,1,64,43.7,54.6,37.5,0.21,22,0,0
4605,2,119,27.7,42.8,9.2,0.21,0,1,6
4605,3,110,28.1,50.0,10.0,0.19,0,6,0
4605,4,121,16.5,33.0,5.7,0.19,0,1,0
4605,5,195,16.9,30.2,5.1,0.2,0,2,0
4605,6,426,3.9,10.8,0.2,0.2,0,0,0
4606,1,38,13.1,18.4,5.2,0.22,2,0,0
4606,2,45,6.6,17.7,2.2,0.19,0,0,1
4606,3,60,6.6,15.0,3.3,0.19,0,1,0
4606,4,75,5.3,10.6,2.6,0.2,0,1,0
4606,5,109,5.5,12.8,2.7,0.21,0,3,0
4606,6,289,2.0,6.9,1.0,0.21,0,0,0
4607,1,471,70.9,83.4,45.0,0.18,190,0,0
4607,2,468,31.2,54.4,7.9,0.19,0,8,21
4607,3,534,35.7,59.5,11.4,0.18,0,17,3
4607,4,526,27.7,51.7,7.6,0.19,0,7,11
4607,5,599,18.5,40.5,3.6,0.19,0,1,3
4607,6,661,9.0,29.5,2.2,0.18,0,5,2
4608,1,612,75.6,87.0,55.0,0.14,322,0,0
4608,2,533,48.2,69.2,16.3,0.16,0,23,56
4608,3,535,39.4,63.7,15.5,0.16,0,42,15
4608,4,557,35.7,58.5,11.8,0.16,0,27,11
4608,5,573,25.1,49.3,8.2,0.16,0,11,7
4608,6,701,13.4,33.2,4.2,0.17,0,9,4
4610,1,458,68.3,76.2,56.3,0.17,244,0,0
4610,2,433,49.6,62.1,22.8,0.17,0,53,38
4610,3,451,43.9,64.5,22.8,0.15,0,73,6
4610,4,466,37.3,53.2,22.9,0.16,0,74,11
4610,5,530,24.9,40.9,12.4,0.16,0,36,4
4610,6,682,11.5,23.1,4.2,0.19,0,19,2
4611,1,532,77.4,84.0,64.1,0.14,326,0,0
4611,2,459,48.5,65.8,23.7,0.16,0,54,42
4611,3,477,46.9,61.0,26.6,0.16,0,67,11
4611,4,453,32.4,50.1,15.2,0.17,0,33,16
4611,5,500,23.0,37.6,9.0,0.17,0,9,6
4611,6,560,12.6,25.8,4.1,0.18,0,5,1
4612,1,71,18.3,40.8,8.4,0.17,6,0,0
4612,2,125,29.6,48.0,4.8,0.19,0,2,3
4612,3,139,14.3,30.2,4.3,0.18,0,3,1
4612,4,160,15.6,27.5,5.6,0.17,0,2,2
4612,5,249,8.8,25.3,4.0,0.17,0,4,0
4612,6,378,2.9,8.7,1.0,0.17,0,3,0
4613,1,63,11.1,14.2,6.3,0.23,3,0,0
4613,2,63,3.1,3.1,1.5,0.21,0,0,1
4613,3,67,0.0,5.9,0.0,0.19,0,0,0
4613,4,85,4.7,8.2,1.1,0.23,0,0,0
4613,5,158,1.9,6.3,1.2,0.21,0,1,0
4613,6,348,0.5,2.3,0.2,0.2,0,0,0
4614,1,510,75.2,83.9,65.2,0.14,315,0,0
4614,2,427,57.3,74.2,25.5,0.15,0,18,74
4614,3,416,47.1,67.0,23.0,0.15,0,36,11
4614,4,511,42.4,62.6,18.2,0.14,0,48,22
4614,5,506,28.4,47.6,9.8,0.14,0,7,6
4614,6,636,11.3,26.5,3.6,0.15,0,2,3
4615,1,326,50.3,64.1,25.4,0.19,75,0,0
4615,2,401,30.6,51.1,9.9,0.19,0,3,30
4615,3,412,18.9,43.4,4.1,0.19,0,6,1
4615,4,442,19.4,34.1,4.0,0.19,0,3,7
4615,5,526,11.7,30.4,1.9,0.21,0,0,0
4615,6,616,3.7,13.1,0.4,0.23,0,0,2
4616,1,27,3.7,11.1,0.0,0.16,0,0,0
4616,2,67,2.9,14.9,0.0,0.19,0,0,0
4616,3,75,5.3,10.6,0.0,0.19,0,0,0
4616,4,79,0.0,3.8,0.0,0.21,0,0,0
4616,5,148,4.7,11.4,2.7,0.19,0,3,0
4616,6,377,0.8,3.4,0.2,0.2,0,1,0
4617,1,64,26.5,40.6,14.0,0.22,8,0,0
4617,2,82,10.9,20.7,3.6,0.21,0,1,1
4617,3,84,8.3,23.8,0.0,0.18,0,0,0
4617,4,122,21.3,34.4,6.5,0.16,0,7,1
4617,5,171,9.9,15.7,2.9,0.19,0,1,0
4617,6,308,4.8,10.3,1.3,0.21,0,3,0
4618,1,425,66.1,78.1,47.7,0.17,193,0,0
4618,2,453,42.6,60.4,14.5,0.19,0,18,40
4618,3,432,29.8,49.7,8.1,0.18,0,13,3
4618,4,472,26.0,46.8,9.1,0.19,0,16,8
4618,5,587,22.3,43.6,6.1,0.18,0,6,4
4618,6,610,10.1,23.9,1.8,0.2,0,0,3
4619,1,292,55.1,68.4,29.7,0.17,78,0,0
4619,2,347,35.1,53.6,12.6,0.18,0,15,21
4619,3,360,33.6,49.4,14.4,0.18,0,36,5
4619,4,331,24.7,41.6,10.2,0.17,0,15,9
4619,5,450,18.2,34.6,6.2,0.18,0,7,1
4619,6,580,11.9,26.7,4.6,0.19,0,10,2
4620,1,55,16.3,30.9,12.7,0.17,7,0,0
4620,2,83,8.4,24.1,6.0,0.2,0,2,2
4620,3,91,6.5,15.3,3.3,0.19,0,1,0
4620,4,116,10.3,25.0,4.3,0.18,0,4,0
4620,5,212,7.5,16.5,2.3,0.18,0,1,1
4620,6,316,4.4,8.2,2.8,0.2,0,3,0
4621,1,52,21.1,25.0,9.6,0.21,5,0,0
4621,2,65,15.3,36.9,3.0,0.2,0,0,2
4621,3,68,8.8,29.4,2.9,0.2,0,1,1
4621,4,89,7.8,21.3,2.2,0.2,0,2,0
4621,5,124,6.4,13.7,2.4,0.2,0,2,0
4621,6,340,0.5,3.2,0.0,0.21,0,0,0
4622,1,148,35.8,51.3,20.9,0.19,31,0,0
4622,2,181,23.2,37.5,9.3,0.18,0,6,7
4622,3,205,20.4,36.1,8.2,0.19,0,12,2
4622,4,196,17.8,37.7,7.6,0.17,0,8,4
4622,5,271,11.0,26.2,2.5,0.16,0,1,1
4622,6,463,4.1,12.3,1.9,0.16,0,1,2
4623,1,316,54.1,65.5,40.5,0.17,120,0,0
4623,2,389,26.2,48.8,7.4,0.18,0,2,22
4623,3,415,22.4,41.4,6.0,0.17,0,6,7
4623,4,424,13.2,33.0,3.5,0.18,0,5,5
4623,5,543,13.2,29.6,4.0,0.19,0,0,2
4623,6,614,4.8,14.8,1.4,0.19,0,3,0
4624,1,513,73.8,84.2,59.8,0.16,296,0,0
4624,2,470,48.0,64.6,24.4,0.17,0,22,79
4624,3,519,39.5,59.1,17.9,0.17,0,28,4
4624,4,535,35.7,55.7,16.6,0.17,0,48,10
4624,5,564,24.2,43.7,10.6,0.17,0,13,5
4624,6,609,13.1,30.3,4.4,0.19,0,6,2
4625,1,335,60.0,70.7,43.8,0.17,140,0,0
4625,2,395,32.6,48.3,11.6,0.18,0,18,24
4625,3,414,28.5,44.6,10.6,0.17,0,19,4
4625,4,384,21.6,35.4,8.5,0.18,0,23,5
4625,5,531,16.5,31.6,6.2,0.17,0,11,3
4625,6,614,7.4,21.3,2.4,0.17,0,5,0
4626,1,228,51.3,64.0,32.4,0.17,70,0,0
4626,2,285,29.1,45.2,8.7,0.19,0,5,17
4626,3,281,26.6,39.1,11.3,0.19,0,16,2
4626,4,286,19.2,33.5,7.6,0.19,0,13,4
4626,5,391,11.0,27.3,2.8,0.21,0,3,0
4626,6,543,4.2,13.2,0.7,0.23,0,0,2
4627,1,392,79.5,85.7,66.8,0.13,251,0,0
4627,2,334,52.4,66.7,27.8,0.15,0,31,52
4627,3,357,42.3,58.5,17.3,0.14,0,25,3
4627,4,408,31.1,53.6,17.1,0.16,0,34,8
4627,5,417,23.0,40.2,10.0,0.16,0,13,1
4627,6,538,10.7,21.3,4.2,0.16,0,9,4
4628,1,39,35.9,43.5,23.0,0.17,8,0,0
4628,2,50,8.0,18.0,4.0,0.17,0,1,1
4628,3,69,10.1,31.8,2.9,0.18,0,0,0
4628,4,60,16.6,23.3,6.6,0.17,0,2,0
4628,5,139,9.3,15.1,3.6,0.16,0,1,0
4628,6,321,4.3,7.4,0.3,0.18,0,0,0
4629,1,45,31.1,44.4,15.5,0.21,6,0,0
4629,2,62,16.1,29.0,12.9,0.17,0,4,2
4629,3,66,13.6,30.3,3.0,0.18,0,2,0
4629,4,82,21.9,37.8,10.9,0.2,0,3,5
4629,5,141,10.6,23.4,1.4,0.2,0,0,0
4629,6,358,3.6,8.6,1.6,0.22,0,1,0
4630,1,425,58.8,70.1,35.5,0.18,131,0,0
4630,2,397,34.2,56.4,14.6,0.18,0,8,43
4630,3,456,32.2,55.0,12.2,0.17,0,17,12
4630,4,485,31.7,55.8,14.0,0.15,0,27,9
4630,5,538,16.1,35.3,5.7,0.16,0,8,1
4630,6,644,8.5,23.9,2.8,0.16,0,8,3
4631,1,237,64.5,73.8,49.7,0.14,112,0,0
4631,2,284,28.1,47.1,9.8,0.17,0,7,18
4631,3,312,23.4,41.3,7.0,0.18,0,10,2
4631,4,291,26.8,47.4,11.0,0.18,0,17,3
4631,5,373,18.2,33.7,5.6,0.17,0,6,0
4631,6,618,6.4,16.8,2.1,0.2,0,6,0
4632,1,231,52.8,66.6,34.6,0.17,72,0,0
4632,2,314,31.2,49.6,7.0,0.2,0,7,11
4632,3,362,21.2,49.7,6.9,0.18,0,8,2
4632,4,375,17.3,38.1,5.6,0.18,0,8,3
4632,5,487,14.3,31.8,3.4,0.18,0,6,1
4632,6,651,7.2,16.5,2.1,0.19,0,1,2
4633,1,400,74.2,86.7,50.5,0.14,193,0,0
4633,2,442,35.7,60.6,8.1,0.14,0,3,27
4633,3,447,34.6,56.3,11.1,0.15,0,25,11
4633,4,563,21.6,49.3,5.1,0.16,0,12,8
4633,5,596,13.2,36.2,2.8,0.17,0,4,3
4633,6,671,6.4,23.7,1.3,0.18,0,1,6
4635,1,257,61.4,72.3,43.1,0.15,106,0,0
4635,2,304,26.3,44.4,9.2,0.14,0,9,17
4635,3,333,28.2,43.8,7.5,0.13,0,12,1
4635,4,356,21.3,36.5,10.3,0.14,0,24,3
4635,5,449,15.1,26.0,8.4,0.13,0,13,1
4635,6,606,6.9,13.0,3.1,0.13,0,7,0
4636,1,272,50.3,61.4,32.7,0.17,82,0,0
4636,2,353,24.6,38.2,7.6,0.18,0,8,18
4636,3,375,26.6,37.0,10.1,0.17,0,28,3
4636,4,363,23.4,34.9,11.8,0.15,0,28,3
4636,5,497,12.8,24.3,5.2,0.17,0,13,0
4636,6,639,5.1,10.3,2.1,0.17,0,8,1
4637,1,352,59.9,73.3,37.5,0.16,122,0,0
4637,2,429,33.8,53.6,11.4,0.18,0,20,21
4637,3,456,30.0,53.2,11.6,0.16,0,26,5
4637,4,472,23.7,46.1,10.1,0.17,0,23,10
4637,5,507,15.5,33.9,4.5,0.18,0,6,5
4637,6,614,6.3,18.4,1.9,0.18,0,1,4
4638,1,358,65.6,73.1,44.6,0.18,146,0,0
4638,2,434,34.3,55.5,10.1,0.19,0,2,37
4638,3,453,34.6,52.1,12.8,0.18,0,24,8
4638,4,460,24.1,45.0,7.8,0.18,0,9,8
4638,5,610,18.6,34.2,5.9,0.19,0,2,0
4638,6,627,6.2,18.1,1.9,0.22,0,2,4
4639,1,307,62.5,72.9,43.6,0.17,126,0,0
4639,2,385,29.0,46.4,6.7,0.18,0,7,18
4639,3,397,27.7,51.3,6.8,0.16,0,11,3
4639,4,375,20.8,37.0,8.5,0.17,0,23,2
4639,5,513,13.4,31.1,3.7,0.18,0,3,5
4639,6,662,3.0,9.8,0.7,0.2,0,1,1
4640,1,370,74.3,81.8,57.8,0.14,203,0,0
4640,2,382,42.1,62.3,16.4,0.15,0,26,31
4640,3,396,36.8,59.0,14.6,0.15,0,32,6
4640,4,399,30.5,49.8,12.7,0.14,0,25,8
4640,5,491,18.9,35.0,5.9,0.15,0,13,1
4640,6,670,6.4,15.3,1.3,0.17,0,2,3
4641,1,251,59.3,68.5,41.4,0.15,97,0,0
4641,2,327,34.2,53.5,13.1,0.18,0,12,25
4641,3,335,24.4,45.6,10.1,0.18,0,10,2
4641,4,332,21.3,36.7,10.5,0.18,0,12,7
4641,5,422,14.4,31.5,4.7,0.19,0,6,4
4641,6,488,4.9,14.9,1.4,0.2,0,0,0
4642,1,326,72.0,79.4,58.5,0.15,179,0,0
4642,2,331,46.8,62.8,19.6,0.17,0,21,41
4642,3,340,38.8,53.2,17.6,0.16,0,25,13
4642,4,353,31.7,51.2,12.1,0.16,0,18,9
4642,5,442,19.6,37.5,6.7,0.15,0,7,4
4642,6,593,6.9,18.0,1.5,0.17,0,2,0
4643,1,598,81.1,86.1,70.0,0.14,384,0,0
4643,2,520,48.4,64.6,17.8,0.15,0,15,65
4643,3,489,39.0,59.1,18.2,0.15,0,31,12
4643,4,551,39.7,62.7,17.7,0.15,0,40,29
4643,5,502,25.1,45.8,10.1,0.15,0,7,5
4643,6,589,11.8,28.3,2.8,0.17,0,1,6
4644,1,388,69.3,78.8,53.3,0.17,199,0,0
4644,2,374,44.1,61.5,17.9,0.18,0,18,44
4644,3,399,29.8,53.8,9.0,0.17,0,17,2
4644,4,428,28.0,47.2,12.1,0.17,0,31,5
4644,5,502,16.7,34.6,5.5,0.17,0,9,3
4644,6,658,9.7,23.7,3.1,0.17,0,7,1
4645,1,578,77.6,83.5,61.4,0.15,340,0,0
4645,2,478,54.6,67.9,23.0,0.14,0,23,78
4645,3,512,37.5,55.0,13.4,0.14,0,15,11
4645,4,549,44.6,65.0,23.6,0.14,0,82,19
4645,5,552,27.3,47.8,11.7,0.15,0,18,3
4645,6,625,15.0,30.0,2.8,0.17,0,3,5
4646,1,57,7.0,15.7,3.5,0.28,2,0,0
4646,2,61,8.2,16.3,3.2,0.25,0,0,2
4646,3,75,4.0,12.0,0.0,0.25,0,0,0
4646,4,101,5.9,17.8,2.9,0.22,0,1,0
4646,5,143,6.2,13.9,1.4,0.23,0,0,0
4646,6,278,2.5,6.1,0.3,0.22,0,0,0
4648,1,327,65.7,77.6,47.0,0.14,152,0,0
4648,2,399,30.3,52.3,11.2,0.17,0,10,32
4648,3,402,23.8,46.7,7.4,0.15,0,8,5
4648,4,397,24.6,45.0,8.3,0.16,0,13,8
4648,5,492,14.0,32.1,3.8,0.16,0,4,4
4648,6,570,7.5,21.4,2.4,0.17,0,1,5
4649,1,455,65.0,73.8,49.8,0.15,215,0,0
4649,2,438,36.3,54.3,10.7,0.17,0,8,35
4649,3,486,30.8,52.8,11.5,0.15,0,8,6
4649,4,468,30.3,52.7,11.9,0.14,0,19,9
4649,5,510,20.3,37.6,6.6,0.14,0,6,2
4649,6,690,8.7,24.3,1.8,0.15,0,1,3
4650,1,532,78.3,84.9,62.5,0.15,318,0,0
4650,2,460,43.4,62.1,17.1,0.16,0,24,47
4650,3,473,38.4,58.3,17.5,0.17,0,24,14
4650,4,544,33.4,59.3,15.0,0.16,0,40,11
4650,5,588,25.3,46.0,8.1,0.16,0,14,3
4650,6,606,11.0,28.8,4.4,0.17,0,6,2
4651,1,244,56.5,67.6,41.8,0.17,98,0,0
4651,2,324,31.7,44.4,8.6,0.16,0,7,16
4651,3,357,26.3,45.9,9.2,0.16,0,11,2
4651,4,375,20.0,35.4,6.6,0.17,0,13,5
4651,5,521,13.0,29.9,4.8,0.16,0,4,5
4651,6,582,9.2,17.8,2.4,0.17,0,4,0
4652,1,335,51.3,66.5,34.9,0.19,109,0,0
4652,2,404,35.8,56.9,10.8,0.19,0,23,18
4652,3,430,30.2,54.6,9.0,0.17,0,29,2
4652,4,475,31.1,50.3,15.5,0.16,0,61,3
4652,5,538,16.5,30.4,7.0,0.18,0,26,1
4652,6,645,8.3,19.0,2.1,0.19,0,11,0
4653,1,601,84.1,88.0,71.3,0.15,404,0,0
4653,2,459,50.7,67.9,22.6,0.16,0,21,74
4653,3,478,48.7,69.2,19.4,0.15,0,39,10
4653,4,561,40.2,62.5,19.6,0.14,0,56,16
4653,5,621,25.7,51.5,9.5,0.15,0,8,2
4653,6,726,15.7,35.4,4.5,0.17,0,1,2
4654,1,359,73.5,83.0,51.5,0.15,179,0,0
4654,2,382,36.9,56.8,10.2,0.16,0,12,23
4654,3,407,35.8,61.1,12.0,0.16,0,15,5
4654,4,454,25.3,50.4,7.4,0.16,0,13,10
4654,5,492,20.7,38.0,4.8,0.17,0,2,6
4654,6,557,5.9,21.0,2.1,0.19,0,0,4
4655,1,40,17.5,27.5,2.5,0.24,1,0,0
4655,2,52,7.6,17.3,0.0,0.2,0,0,0
4655,3,52,5.7,21.1,0.0,0.18,0,0,0
4655,4,72,8.3,19.4,0.0,0.21,0,0,0
4655,5,140,4.2,10.7,0.0,0.19,0,0,0
4655,6,365,0.5,3.5,0.2,0.19,0,0,0
4656,1,352,61.3,75.5,41.7,0.14,137,0,0
4656,2,433,38.1,59.8,12.0,0.15,0,11,36
4656,3,444,27.9,50.4,8.1,0.16,0,11,15
4656,4,474,24.8,45.7,8.2,0.14,0,17,8
4656,5,512,15.0,31.6,4.6,0.15,0,5,9
4656,6,631,7.4,21.2,1.7,0.15,0,3,2
4657,1,367,71.3,79.5,55.0,0.17,188,0,0
4657,2,355,41.4,55.4,16.0,0.17,0,23,18
4657,3,389,41.1,60.4,16.2,0.16,0,28,5
4657,4,407,34.1,55.0,16.7,0.17,0,30,6
4657,5,456,26.3,45.1,11.6,0.17,0,15,2
4657,6,462,11.0,30.5,3.2,0.19,0,2,0
4658,1,55,49.0,60.0,25.4,0.18,14,0,0
4658,2,61,16.3,32.7,3.2,0.18,0,1,1
4658,3,70,14.2,37.1,5.7,0.18,0,1,1
4658,4,94,15.9,25.5,7.4,0.19,0,4,1
4658,5,160,6.2,15.6,1.2,0.19,0,0,0
4658,6,361,1.6,4.4,0.2,0.21,0,0,0
4659,1,682,84.6,90.3,68.9,0.15,444,0,0
4659,2,547,51.9,70.0,20.4,0.15,0,33,66
4659,3,575,49.0,70.6,21.0,0.14,0,33,8
4659,4,543,36.1,63.9,12.1,0.14,0,35,15
4659,5,535,30.6,52.7,10.6,0.15,0,7,5
4659,6,610,11.8,35.7,2.1,0.18,0,0,2
4660,1,242,43.8,61.1,29.3,0.18,69,0,0
4660,2,287,24.3,40.4,6.9,0.21,0,3,13
4660,3,291,20.9,40.2,8.9,0.2,0,14,5
4660,4,311,15.1,30.2,4.5,0.2,0,6,1
4660,5,396,9.0,23.7,2.0,0.21,0,2,1
4660,6,507,2.9,10.4,0.5,0.22,0,0,0
4661,1,304,64.8,76.9,40.4,0.17,115,0,0
4661,2,363,41.3,61.4,10.1,0.18,0,1,30
4661,3,422,29.6,54.5,6.1,0.19,0,11,2
4661,4,448,23.4,45.7,4.6,0.21,0,5,6
4661,5,495,13.1,33.7,2.0,0.21,0,2,2
4661,6,628,8.1,21.8,0.8,0.23,0,0,2
4662,1,144,40.9,50.6,27.0,0.17,36,0,0
4662,2,176,17.0,36.3,6.2,0.19,0,1,6
4662,3,177,11.8,31.0,3.3,0.18,0,1,2
4662,4,209,11.4,28.7,2.3,0.17,0,1,2
4662,5,300,5.0,15.3,1.6,0.18,0,3,0
4662,6,449,2.6,8.0,0.2,0.2,0,0,0
4663,1,258,54.2,68.9,31.7,0.16,70,0,0
4663,2,329,29.4,52.2,9.1,0.17,0,7,20
4663,3,317,17.6,42.2,5.9,0.17,0,4,0
4663,4,317,24.2,43.5,9.4,0.17,0,10,5
4663,5,421,13.0,28.9,2.6,0.17,0,5,1
4663,6,532,5.8,18.4,0.7,0.18,0,1,1
4664,1,245,44.4,55.9,22.8,0.18,52,0,0
4664,2,362,20.7,37.0,6.0,0.2,0,4,16
4664,3,351,19.3,35.0,7.1,0.19,0,16,6
4664,4,352,17.9,37.2,5.6,0.18,0,5,6
4664,5,431,8.5,21.3,3.2,0.2,0,1,3
4664,6,629,4.9,14.7,1.2,0.2,0,2,0
4665,1,235,41.7,57.4,20.8,0.16,47,0,0
4665,2,303,24.4,42.9,6.2,0.18,0,6,11
4665,3,315,17.7,33.6,5.4,0.17,0,7,1
4665,4,331,15.7,36.8,4.2,0.16,0,9,2
4665,5,422,12.0,27.7,3.5,0.16,0,5,0
4665,6,527,4.1,11.9,1.1,0.18,0,0,3
4666,1,257,64.5,74.7,47.0,0.15,119,0,0
4666,2,355,29.5,45.6,10.1,0.15,0,16,19
4666,3,360,29.1,47.5,8.8,0.14,0,19,3
4666,4,385,22.0,40.0,7.2,0.15,0,16,2
4666,5,491,15.6,29.1,4.2,0.15,0,7,2
4666,6,599,4.3,13.6,1.3,0.18,0,2,1
4667,1,119,36.1,51.2,18.4,0.16,22,0,0
4667,2,166,16.8,36.1,5.4,0.19,0,3,4
4667,3,133,6.0,20.3,1.5,0.19,0,2,0
4667,4,157,12.1,26.1,5.7,0.2,0,7,0
4667,5,212,9.4,21.7,5.1,0.2,0,4,1
4667,6,273,3.3,10.2,0.3,0.2,0,0,0
4668,1,114,42.1,57.0,23.6,0.17,25,0,0
4668,2,172,23.2,38.9,7.5,0.2,0,2,9
4668,3,193,12.4,31.0,3.1,0.18,0,2,0
4668,4,197,19.2,31.9,4.5,0.19,0,4,3
4668,5,293,9.9,23.2,1.7,0.2,0,0,0
4668,6,446,2.0,8.7,0.2,0.2,0,0,0
4669,1,179,54.1,66.4,34.6,0.16,56,0,0
4669,2,278,27.3,48.5,7.1,0.16,0,5,15
4669,3,286,25.8,45.8,7.3,0.16,0,14,1
4669,4,290,17.5,38.2,5.5,0.18,0,4,6
4669,5,431,11.6,27.8,3.4,0.19,0,0,2
4669,6,585,3.4,13.1,0.5,0.2,0,1,0
4670,1,40,35.0,50.0,12.5,0.24,5,0,0
4670,2,68,19.1,38.2,4.4,0.21,0,1,1
4670,3,67,13.4,25.3,2.9,0.23,0,2,0
4670,4,71,22.5,36.6,4.2,0.21,0,1,0
4670,5,133,10.5,21.0,1.5,0.2,0,1,0
4670,6,341,3.5,9.3,0.8,0.21,0,2,1
4671,1,59,23.7,33.9,10.1,0.15,5,0,0
4671,2,66,10.6,27.2,3.0,0.18,0,0,1
4671,3,71,9.8,21.1,4.2,0.19,0,2,0
4671,4,132,7.5,15.9,1.5,0.19,0,0,0
4671,5,168,5.3,14.8,2.3,0.2,0,0,0
4671,6,358,1.4,4.1,0.0,0.2,0,0,0
4672,1,250,45.2,56.8,25.2,0.19,62,0,0
4672,2,337,29.3,47.7,7.7,0.18,0,9,17
4672,3,351,23.0,40.7,7.1,0.19,0,17,2
4672,4,355,16.6,38.3,5.9,0.18,0,12,5
4672,5,449,8.6,23.6,2.4,0.17,0,4,2
4672,6,572,5.5,15.3,1.9,0.16,0,6,0
4673,1,22,9.0,13.6,4.5,0.32,1,0,0
4673,2,29,0.0,0.0,0.0,0.26,0,0,0
4673,3,28,3.5,3.5,0.0,0.26,0,0,0
4673,4,59,13.5,18.6,3.3,0.19,0,2,0
4673,5,147,0.6,5.4,0.0,0.19,0,0,0
4673,6,268,0.7,4.1,0.3,0.2,0,1,0
4674,1,303,54.4,68.3,33.3,0.16,86,0,0
4674,2,396,32.8,52.7,7.5,0.18,0,5,21
4674,3,421,33.2,54.8,9.2,0.16,0,21,1
4674,4,370,24.5,44.3,6.2,0.17,0,6,6
4674,5,522,16.6,31.8,5.1,0.17,0,4,5
4674,6,584,7.5,21.2,0.8,0.17,0,1,0
4675,1,294,65.3,76.1,44.2,0.16,121,0,0
4675,2,353,32.8,51.8,9.6,0.14,0,3,24
4675,3,381,26.2,44.0,11.0,0.14,0,12,7
4675,4,371,25.8,46.6,9.7,0.13,0,21,5
4675,5,466,15.4,32.6,4.0,0.13,0,1,3
4675,6,583,6.0,17.8,1.3,0.14,0,2,0
4676,1,381,67.1,77.6,47.5,0.16,164,0,0
4676,2,450,40.2,56.6,14.8,0.16,0,20,37
4676,3,457,28.8,51.2,7.4,0.16,0,16,4
4676,4,478,24.4,46.6,8.1,0.17,0,17,6
4676,5,569,15.2,38.4,3.6,0.17,0,5,1
4676,6,496,6.2,18.3,1.4,0.19,0,3,1
4677,1,421,73.4,81.4,61.7,0.15,244,0,0
4677,2,402,41.0,60.4,16.4,0.16,0,26,25
4677,3,425,37.4,54.5,16.9,0.15,0,20,9
4677,4,424,39.8,56.8,19.5,0.13,0,33,13
4677,5,475,25.0,41.4,9.2,0.14,0,7,3
4677,6,543,10.5,25.6,3.3,0.18,0,5,3
4678,1,423,70.2,82.7,55.0,0.15,220,0,0
4678,2,431,42.6,60.0,16.4,0.17,0,15,43
